instance,N_S,rmse,lambda,t_max,c_rte,n_max,r_at_tmax,bias_bound,var_prefactor,target_value,N_y,N_z,J,K
3,923,0.8760905781203217,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,1268,0.8265917739976177,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,1743,0.837718701847205,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,2395,0.7261883196188023,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,3290,0.6007874336314444,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,4520,0.47370175841604045,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,6210,0.4452889478485175,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,8531,0.3521983754739633,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,11721,0.3359764563585349,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,16102,0.2648224805321929,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,22122,0.25810947979509297,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,30391,0.19070757358804302,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,41753,0.1571316856427172,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,57361,0.09372273735110707,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,78804,0.09292279500681695,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,108263,0.07524960326250688,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,148735,0.07000586399218015,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,204335,0.05851183641921988,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,280721,0.043393726065216603,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,385662,0.03497621925058389,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,529831,0.03316296724622378,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
3,727895,0.029221619647272833,1.599980637362623,91.91861290469522,1.0,4,8450,2.4673881250399997e-06,1629.85429142581,1.6024917332979036,8.37972540856148,2.005163773131828,46,36
